away_team,week,posteam,drive_play_count,drive,qtr,drive_start_yard_line,drive_end_yard_line,drive_end_transition,down,ydstogo,yrdln,time,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,passer_player_name,passing_yards,receiver_player_name,receiving_yards,rusher_player_name,rushing_yards,pass_length,pass_location,air_yards,yards_after_catch,goal_to_go,first_down_pass,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_yards_penalized,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,tackle_for_loss_1_player_name,tackle_for_loss_2_player_name,qb_hit_1_player_name,pass_defense_1_player_name,fumbled_1_player_name,sack_player_name,half_sack_1_player_name,half_sack_2_player_name,replay_or_challenge_result,penalty_type,drive_start_transition
GB,1,PHI,11,6,1,PHI 30,GB 18,TOUCHDOWN,1,10,GB 43,00:06,70,"(:06) (No Huddle, Shotgun) 1-J.Hurts pass short left to 6-D.Smith pushed ob at GB 34 for 9 yards (25-K.Nixon).",pass,9,1,1,1,0,0,0,J.Hurts,9,D.Smith,9,NA,NA,short,left,-2,11,0,0,0,0,0,0,0,0,5:23,5,1,1,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,11,6,1,PHI 30,GB 18,TOUCHDOWN,NA,0,GB 34,00:00,70,END QUARTER 1,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5:23,5,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,11,6,2,PHI 30,GB 18,TOUCHDOWN,2,1,GB 34,15:00,70,(15:00) (Shotgun) 1-J.Hurts pass incomplete short right.,pass,0,1,0,1,0,0,0,J.Hurts,NA,NA,NA,NA,NA,short,right,4,NA,0,0,0,0,0,0,1,0,5:23,5,1,1,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,11,6,2,PHI 30,GB 18,TOUCHDOWN,3,1,GB 34,14:54,70,(14:54) (No Huddle) 1-J.Hurts up the middle to GB 34 for no gain (7-Q.Walker).,run,0,0,1,0,0,0,0,NA,NA,NA,NA,J.Hurts,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,5:23,5,1,1,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,11,6,2,PHI 30,GB 18,TOUCHDOWN,4,1,GB 34,14:21,70,"(14:21) (No Huddle) PENALTY on GB-93-T.Slaton, Encroachment, 6 yards, enforced at GB 34 - No Play.",no_play,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:23,5,1,1,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Encroachment,KICKOFF
GB,1,PHI,11,6,2,PHI 30,GB 18,TOUCHDOWN,1,10,GB 28,14:08,70,(14:08) (Shotgun) 26-S.Barkley up the middle to GB 17 for 11 yards (29-X.McKinney).,run,11,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,11,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:23,5,1,1,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,11,6,2,PHI 30,GB 18,TOUCHDOWN,1,10,GB 17,13:27,70,"(13:27) 26-S.Barkley up the middle to GB 18 for -1 yards (45-Er.Wilson, 93-T.Slaton).",run,-1,0,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,-1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:23,5,1,1,6,0,0,0,0,0,Er.Wilson,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,11,6,2,PHI 30,GB 18,TOUCHDOWN,2,11,GB 18,12:43,70,"(12:43) (Shotgun) 1-J.Hurts pass deep left to 26-S.Barkley for 18 yards, TOUCHDOWN.",pass,18,1,0,1,0,0,0,J.Hurts,18,S.Barkley,18,NA,NA,deep,left,18,0,0,1,0,0,0,0,0,0,5:23,5,1,1,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,11,6,2,PHI 30,GB 18,TOUCHDOWN,NA,0,GB 15,12:38,70,"4-J.Elliott extra point is GOOD, Center-49-R.Lovato, Holder-10-B.Mann.",extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:23,5,1,1,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,5,7,2,GB 30,PHI 33,TOUCHDOWN,NA,0,PHI 35,12:38,70,"10-B.Mann kicks 65 yards from PHI 35 to end zone, Touchback to the GB 30.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:22,3,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,5,7,2,GB 30,PHI 33,TOUCHDOWN,1,10,GB 30,12:38,70,(12:38) 10-J.Love pass incomplete deep middle to 13-D.Wicks.,pass,0,0,0,1,0,0,0,J.Love,NA,D.Wicks,NA,NA,NA,deep,middle,20,NA,0,0,0,0,0,0,1,0,2:22,3,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,5,7,2,GB 30,PHI 33,TOUCHDOWN,2,10,GB 30,12:33,70,(12:33) (Shotgun) 31-Em.Wilson left tackle to GB 44 for 14 yards (32-R.Blankenship).,run,14,1,0,0,0,0,0,NA,NA,NA,NA,Em.Wilson,14,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:22,3,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,5,7,2,GB 30,PHI 33,TOUCHDOWN,1,10,GB 44,11:57,70,(11:57) (Shotgun) 31-Em.Wilson left end to GB 49 for 5 yards (53-Z.Baun).,run,5,1,0,0,0,0,0,NA,NA,NA,NA,Em.Wilson,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:22,3,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,5,7,2,GB 30,PHI 33,TOUCHDOWN,2,5,GB 49,11:13,70,(11:13) (Shotgun) 31-Em.Wilson up the middle to PHI 33 for 18 yards (53-Z.Baun).,run,18,1,0,0,0,0,0,NA,NA,NA,NA,Em.Wilson,18,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:22,3,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,NA,5,7,2,GB 30,PHI 33,TOUCHDOWN,NA,0,PHI 33,10:24,70,Timeout #3 by GB at 10:24.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:22,3,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,5,7,2,GB 30,PHI 33,TOUCHDOWN,1,10,PHI 33,10:24,70,"(10:24) (Shotgun) 11-J.Reed right end for 33 yards, TOUCHDOWN.",run,33,1,0,0,0,0,0,NA,NA,NA,NA,J.Reed,33,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:22,3,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,5,7,2,GB 30,PHI 33,TOUCHDOWN,NA,0,PHI 15,10:16,70,"44-B.Narveson extra point is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan. PENALTY on PHI-98-J.Carter, Defensive Offside, 1 yard, enforced at PHI 15 - No Play.",no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:22,3,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Defensive Offside,KICKOFF
GB,1,GB,5,7,2,GB 30,PHI 33,TOUCHDOWN,NA,0,PHI 1,10:16,70,77-J.Morgan reported in as eligible. TWO-POINT CONVERSION ATTEMPT. 8-J.Jacobs rushes left tackle. ATTEMPT FAILS.,run,0,0,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:22,3,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,9,8,2,PHI 30,GB 11,TOUCHDOWN,NA,0,GB 35,10:16,70,"44-B.Narveson kicks 65 yards from GB 35 to end zone, Touchback to the PHI 30.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:42,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,9,8,2,PHI 30,GB 11,TOUCHDOWN,1,10,PHI 30,10:16,70,"(10:16) (Shotgun) 26-S.Barkley left tackle to PHI 32 for 2 yards (94-K.Brooks, 58-I.McDuffie).",run,2,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:42,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,9,8,2,PHI 30,GB 11,TOUCHDOWN,2,8,PHI 32,09:33,70,(9:33) (Shotgun) 1-J.Hurts pass incomplete deep right [52-R.Gary].,pass,0,1,0,1,0,0,0,J.Hurts,NA,NA,NA,NA,NA,deep,right,18,NA,0,0,0,0,0,0,1,0,4:42,4,1,1,0,0,0,0,0,0,NA,NA,R.Gary,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,9,8,2,PHI 30,GB 11,TOUCHDOWN,3,8,PHI 32,09:26,70,"(9:26) (No Huddle, Shotgun) 1-J.Hurts pass short left to 11-A.Brown ran ob at GB 48 for 20 yards (29-X.McKinney) [25-K.Nixon].",pass,20,1,1,1,0,0,0,J.Hurts,20,A.Brown,20,NA,NA,short,left,4,16,0,1,1,0,0,0,0,0,4:42,4,1,1,0,0,0,0,0,0,NA,NA,K.Nixon,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,9,8,2,PHI 30,GB 11,TOUCHDOWN,1,10,GB 48,08:47,70,"(8:47) (No Huddle, Shotgun) 1-J.Hurts right end to GB 47 for 1 yard (7-Q.Walker).",run,1,1,1,0,0,0,0,NA,NA,NA,NA,J.Hurts,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:42,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,9,8,2,PHI 30,GB 11,TOUCHDOWN,2,9,GB 47,08:04,70,(8:04) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith to GB 22 for 25 yards (20-J.Bullard).,pass,25,1,0,1,0,0,0,J.Hurts,25,D.Smith,25,NA,NA,short,left,13,12,0,1,0,0,0,0,0,0,4:42,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,9,8,2,PHI 30,GB 11,TOUCHDOWN,1,10,GB 22,07:19,70,(7:19) (Shotgun) 1-J.Hurts pass short left to 26-S.Barkley pushed ob at GB 17 for 5 yards (7-Q.Walker).,pass,5,1,0,1,0,0,0,J.Hurts,5,S.Barkley,5,NA,NA,short,left,2,3,0,0,0,0,0,0,0,0,4:42,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,9,8,2,PHI 30,GB 11,TOUCHDOWN,2,5,GB 17,06:40,70,"(6:40) (Shotgun) 1-J.Hurts right guard to GB 13 for 4 yards (56-E.Cooper, 93-T.Slaton).",run,4,1,0,0,0,0,0,NA,NA,NA,NA,J.Hurts,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:42,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,9,8,2,PHI 30,GB 11,TOUCHDOWN,3,1,GB 13,06:08,70,(6:08) 1-J.Hurts up the middle to GB 11 for 2 yards (7-Q.Walker).,run,2,0,0,0,0,0,0,NA,NA,NA,NA,J.Hurts,2,NA,NA,NA,NA,0,0,1,0,0,0,0,0,4:42,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,9,8,2,PHI 30,GB 11,TOUCHDOWN,1,10,GB 11,05:38,70,"(5:38) (No Huddle, Shotgun) 26-S.Barkley right guard for 11 yards, TOUCHDOWN.",run,11,1,1,0,0,0,0,NA,NA,NA,NA,S.Barkley,11,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:42,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,9,8,2,PHI 30,GB 11,TOUCHDOWN,NA,0,GB 15,05:34,70,"4-J.Elliott extra point is GOOD, Center-49-R.Lovato, Holder-10-B.Mann.",extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:42,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,3,9,2,GB 30,GB 30,TOUCHDOWN,NA,0,PHI 35,05:34,70,"10-B.Mann kicks 65 yards from PHI 35 to end zone, Touchback to the GB 30.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0:23,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,3,9,2,GB 30,GB 30,TOUCHDOWN,1,10,GB 30,05:34,70,(5:34) (Shotgun) 10-J.Love pass incomplete short right to 8-J.Jacobs.,pass,0,1,0,1,0,0,0,J.Love,NA,J.Jacobs,NA,NA,NA,short,right,-2,NA,0,0,0,0,0,0,1,0,0:23,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,3,9,2,GB 30,GB 30,TOUCHDOWN,2,10,GB 30,05:29,70,(5:29) (Shotgun) 10-J.Love pass incomplete deep left to 88-L.Musgrave (27-Q.Mitchell).,pass,0,1,0,1,0,0,0,J.Love,NA,L.Musgrave,NA,NA,NA,deep,left,20,NA,0,0,0,0,0,0,1,0,0:23,1,0,1,0,0,0,0,0,0,NA,NA,NA,Q.Mitchell,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,3,9,2,GB 30,GB 30,TOUCHDOWN,3,10,GB 30,05:22,70,"(5:22) (Shotgun) 10-J.Love pass deep right to 11-J.Reed for 70 yards, TOUCHDOWN.",pass,70,1,0,1,0,0,0,J.Love,70,J.Reed,70,NA,NA,deep,right,31,39,0,1,1,0,0,0,0,0,0:23,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,3,9,2,GB 30,GB 30,TOUCHDOWN,NA,0,PHI 15,05:11,70,"(Kick formation) PENALTY on GB-63-R.Walker, False Start, 5 yards, enforced at PHI 15 - No Play.",no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0:23,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,False Start,KICKOFF
GB,1,GB,3,9,2,GB 30,GB 30,TOUCHDOWN,NA,0,PHI 20,05:11,70,"44-B.Narveson extra point is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0:23,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,NA,0,GB 35,05:11,57,44-B.Narveson kicks 71 yards from GB 35 to PHI -6. 14-K.Gainwell to PHI 23 for 29 yards (39-Z.Anderson).,kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,1,10,PHI 23,05:06,57,(5:06) (Shotgun) 1-J.Hurts pass incomplete short middle to 11-A.Brown.,pass,0,1,0,1,0,0,0,J.Hurts,NA,A.Brown,NA,NA,NA,short,middle,15,NA,0,0,0,0,0,0,1,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,2,10,PHI 23,05:01,57,(5:01) (Shotgun) 1-J.Hurts pass short left to 11-A.Brown to PHI 36 for 13 yards (23-J.Alexander).,pass,13,1,0,1,0,0,0,J.Hurts,13,A.Brown,13,NA,NA,short,left,12,1,0,1,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,1,10,PHI 36,04:20,57,"(4:20) (No Huddle, Shotgun) 1-J.Hurts pass incomplete short right.",pass,0,1,1,1,0,0,0,J.Hurts,NA,NA,NA,NA,NA,short,right,7,NA,0,0,0,0,0,0,1,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,2,10,PHI 36,04:11,57,(4:11) (Shotgun) 26-S.Barkley right tackle to PHI 39 for 3 yards (94-K.Brooks).,run,3,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,3,7,PHI 39,03:34,57,"(3:34) (No Huddle, Shotgun) 1-J.Hurts pass short left to 88-D.Goedert pushed ob at GB 40 for 21 yards (23-J.Alexander).",pass,21,1,1,1,0,0,0,J.Hurts,21,D.Goedert,21,NA,NA,short,left,2,19,0,1,1,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,1,10,GB 40,02:55,57,"(2:55) (No Huddle, Shotgun) 26-S.Barkley up the middle to GB 38 for 2 yards (90-L.Van Ness).",run,2,1,1,0,0,0,0,NA,NA,NA,NA,S.Barkley,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,2,8,GB 38,02:12,57,(2:12) (Shotgun) 1-J.Hurts pass incomplete deep right to 89-J.Wilson.,pass,0,1,0,1,0,0,0,J.Hurts,NA,J.Wilson,NA,NA,NA,deep,right,31,NA,0,0,0,0,0,0,1,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,3,8,GB 38,02:03,57,(2:03) (Shotgun) 1-J.Hurts up the middle to GB 33 for 5 yards (52-R.Gary; 97-K.Clark).,run,5,1,0,0,0,0,0,NA,NA,NA,NA,J.Hurts,5,NA,NA,NA,NA,0,0,0,1,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,NA,15,10,2,PHI 23,GB 20,FIELD_GOAL,NA,0,GB 33,01:59,57,Timeout #1 by PHI at 01:59.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,4,3,GB 33,01:59,57,(1:59) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith to GB 26 for 7 yards (58-I.McDuffie).,pass,7,1,0,1,0,0,0,J.Hurts,7,D.Smith,7,NA,NA,short,left,7,0,0,1,0,0,1,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,1,10,GB 26,01:24,57,"(1:24) (No Huddle, Shotgun) 14-K.Gainwell up the middle to GB 24 for 2 yards (97-K.Clark).",run,2,1,1,0,0,0,0,NA,NA,NA,NA,K.Gainwell,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,2,8,GB 24,00:54,57,"(:54) (No Huddle, Shotgun) 1-J.Hurts pass short left to 14-K.Gainwell to GB 14 for 10 yards (29-X.McKinney; 7-Q.Walker).",pass,10,1,1,1,0,0,0,J.Hurts,10,K.Gainwell,10,NA,NA,short,left,-4,14,0,1,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,NA,15,10,2,PHI 23,GB 20,FIELD_GOAL,NA,0,GB 14,00:43,57,Timeout #2 by PHI at 00:43.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,1,10,GB 14,00:43,57,(:43) (Shotgun) 1-J.Hurts sacked at GB 20 for -6 yards (25-K.Nixon).,pass,-6,1,0,1,0,0,0,J.Hurts,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,K.Nixon,NA,K.Nixon,NA,NA,K.Nixon,NA,NA,NA,NA,KICKOFF
GB,1,NA,15,10,2,PHI 23,GB 20,FIELD_GOAL,NA,0,GB 20,00:31,57,Timeout #3 by PHI at 00:31.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,2,16,GB 20,00:31,57,"(:31) (Shotgun) PENALTY on PHI-88-D.Goedert, False Start, 5 yards, enforced at GB 20 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,False Start,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,2,21,GB 25,00:31,57,(:31) (Shotgun) 1-J.Hurts pass short left to 88-D.Goedert to GB 20 for 5 yards (20-J.Bullard).,pass,5,1,0,1,0,0,0,J.Hurts,5,D.Goedert,5,NA,NA,short,left,-2,7,0,0,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,3,16,GB 20,00:05,57,(:05) (No Huddle) 1-J.Hurts spiked the ball to stop the clock.,qb_spike,0,0,1,0,0,1,0,J.Hurts,NA,NA,NA,NA,NA,NA,NA,-1,NA,0,0,0,1,0,0,1,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,15,10,2,PHI 23,GB 20,FIELD_GOAL,4,16,GB 20,00:04,57,"(:04) 4-J.Elliott 38 yard field goal is GOOD, Center-49-R.Lovato, Holder-10-B.Mann.",field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:11,4,1,1,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,NA,NA,NA,2,NA,NA,NA,NA,0,GB 35,00:00,NA,END QUARTER 2,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,1,PHI,2,11,3,PHI 30,PHI 33,TOUCHDOWN,NA,0,GB 35,15:00,70,"44-B.Narveson kicks 65 yards from GB 35 to end zone, Touchback to the PHI 30.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0:51,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,2,11,3,PHI 30,PHI 33,TOUCHDOWN,1,10,PHI 30,15:00,70,(15:00) (Shotgun) 26-S.Barkley right tackle to PHI 33 for 3 yards (45-Er.Wilson).,run,3,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0:51,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,2,11,3,PHI 30,PHI 33,TOUCHDOWN,2,7,PHI 33,14:22,70,"(14:22) (Shotgun) 1-J.Hurts pass deep right to 11-A.Brown for 67 yards, TOUCHDOWN.",pass,67,1,0,1,0,0,0,J.Hurts,67,A.Brown,67,NA,NA,deep,right,25,42,0,1,0,0,0,0,0,0,0:51,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,2,11,3,PHI 30,PHI 33,TOUCHDOWN,NA,0,GB 15,14:09,70,"4-J.Elliott extra point is GOOD, Center-49-R.Lovato, Holder-10-B.Mann.",extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0:51,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
